380	956	5448
381	985	5064
382	988	5207
383	964	5308
384	962	5152
385	990	4725
386	991	5273
387	976	5067
388	997	5369
389	998	5266
390	969	5394
391	972	4992
392	979	5101
393	1017	5543
394	1019	5238
395	976	5096
396	1012	5310
397	1010	5533
398	1008	5064
399	1018	5303
400	1018	5275
401	1007	5499
402	1039	5373
403	996	5134
404	1006	5623
405	1032	5494
406	1018	5391
407	1008	5542
408	1021	5821
409	1022	5296
410	1032	5263
411	1007	5304
412	1025	5546
413	1046	5715
414	1015	6019
415	1012	5459
416	1031	5482
417	1035	5506
418	1052	5393
419	1029	5616
420	1021	5426
421	1063	5677
422	1055	5912
423	1052	5296
424	1040	5550
425	1078	5831
426	1049	5689
427	1055	5929
428	1051	5471
429	1053	5773
430	1071	5727
431	1089	5706
432	1055	5689
433	1083	5691
434	1085	5883
435	1055	5951
436	1070	5559
437	1064	5726
438	1069	5842
439	1090	5702
440	1084	6128
441	1087	5767
442	1110	5892
443	1091	5883
444	1065	5592
445	1115	5904
446	1114	5978
447	1100	5962
448	1117	5602
449	1098	6009
450	1099	6329
451	1101	6172
452	1101	6276
453	1116	5742
454	1115	6767
455	1115	5721
456	1132	6591
457	1115	6204
458	1103	6199
459	1141	6684
460	1145	6259
461	1134	6315
462	1120	6005
463	1124	6546
464	1150	6577
465	1145	6498
466	1163	6233
467	1143	6507
468	1126	6550
469	1153	6956
470	1141	6441
471	1173	6153
472	1155	6665
473	1168	6600
474	1171	6462
475	1174	6665
476	1162	6808
477	1172	6387
478	1151	6343
479	1154	6375
480	1159	6615
481	1168	6285
482	1153	6775
483	1181	6530
484	1164	6417
485	1206	7049
486	1198	6613
487	1211	6564
488	1213	7108
489	1182	6618
490	1176	6619
491	1213	7583
492	1199	6387
493	1199	6812
494	1208	6787
495	1212	6674
496	1215	6608
497	1210	6515
498	1214	6501
499	1205	6772
500	1212	7522
501	1220	6573
502	1212	6901
503	1219	7162
504	1228	7557
505	1232	7512
506	1227	6565
507	1243	7053
508	1230	7379
509	1216	6491
510	1206	7034
511	1223	6801
512	1262	7019
513	1250	7296
514	1263	6877
515	1252	7335
516	1234	7012
517	1228	6935
518	1243	6746
519	1248	6913
520	1243	7282
521	1237	6576
522	1266	7202
523	1256	7344
524	1228	7522
525	1251	7342
526	1256	7751
527	1267	7357
528	1254	6980
529	1271	7122
530	1253	7372
531	1256	7296
532	1277	7562
533	1254	7288
534	1296	7367
535	1289	7638
536	1288	7227
537	1294	7710
538	1285	7429
539	1291	8032
540	1282	7157
541	1298	7624
542	1274	7542
543	1260	7542
544	1286	7782
545	1284	7682
546	1291	7426
547	1317	7790
548	1311	7225
549	1311	7991
550	1328	8041
551	1328	7818
552	1311	7900
553	1321	8406
554	1340	8056
555	1306	7325
556	1351	7948
557	1325	7692
558	1316	8091
559	1336	7572
560	1317	7715
561	1329	7875
562	1337	8333
563	1312	7991
564	1361	7705
565	1329	8241
566	1330	8453
567	1349	8184
568	1355	8130
569	1330	7803
570	1328	7684
571	1344	8373
572	1371	8107
573	1362	7872
574	1359	7797
575	1350	8496
576	1376	7452
577	1345	7993
578	1359	8444
579	1374	8787
580	1383	8492
581	1348	8151
582	1352	7747
583	1375	8352
584	1370	8632
585	1394	8006
586	1395	7886
587	1404	8027
588	1399	8329
589	1398	7858
590	1371	8461
591	1385	8582
592	1380	7991
593	1380	8480
594	1418	8125
595	1411	8293
596	1377	8640
597	1389	7922
598	1406	8055
599	1405	8168
600	1410	8179
601	1425	8389
602	1392	8161
603	1412	8110
